OTU_ID	gene	OTU_Module	Gene_Module	estimate	statistic	p.value	p.adj
EU580497.1.1459	LOC_Os01g64520	OTU Module 2	Gene Module 2	-0.777546299810974	-3.91017307760721	0.00291246270673666	0.0454780745491216
EU580497.1.1459	LOC_Os01g66610	OTU Module 2	Gene Module 2	-0.784639355609339	-4.00231884235589	0.00250893178641873	0.0444053406089984
EU580497.1.1459	LOC_Os01g67290	OTU Module 2	Gene Module 1	0.878022951009377	5.80118024604888	0.000172680590957851	0.0287212011239614
EU580497.1.1459	LOC_Os01g67860	OTU Module 2	Gene Module 2	-0.763450175801114	-3.73798700969359	0.00385930093914787	0.0481604055918802
EU580497.1.1459	LOC_Os01g69140	OTU Module 2	Gene Module 1	0.756338256597741	3.65610208811735	0.00441747399361505	0.0498535143970404
EU580497.1.1459	LOC_Os01g70930	OTU Module 2	Gene Module 2	-0.865792753244023	-5.4713470351037	0.000272539446251609	0.0304072327477641
EU580497.1.1459	LOC_Os01g71890	OTU Module 2	Gene Module 1	0.774269397379472	3.86889633224948	0.00311475714014216	0.0462532100843098
EU580497.1.1459	LOC_Os01g72360	OTU Module 2	Gene Module 1	0.840004003574958	4.89572950228148	0.000627089699259424	0.0350430226029896
EU580497.1.1459	LOC_Os01g72910	OTU Module 2	Gene Module 2	-0.77411650291071	-3.86698962383936	0.00312444986332586	0.0462532100843098
EU580497.1.1459	LOC_Os01g73170	OTU Module 2	Gene Module 1	0.812307654663069	4.40434471734792	0.00132605694058971	0.0397264696230763
EU580497.1.1459	LOC_Os01g74320	OTU Module 2	Gene Module 1	0.786939699296032	4.03306515808173	0.00238770611816133	0.0438448311027707
EU580497.1.1459	LOC_Os02g01230	OTU Module 2	Gene Module 2	-0.834855587740837	-4.79599224315709	0.000728003158968078	0.0357941509424867
EU580497.1.1459	LOC_Os02g01930	OTU Module 2	Gene Module 1	0.783889613798234	3.9923913142005	0.00254943949157756	0.0445673519388216
EU580497.1.1459	LOC_Os02g02190	OTU Module 2	Gene Module 1	0.812425382310294	4.40622206168683	0.00132218253947293	0.0397264696230763
EU580497.1.1459	LOC_Os02g03000	OTU Module 2	Gene Module 2	-0.76095059778	-3.70884808889108	0.00404899285410913	0.0488275063474803
EU580497.1.1459	LOC_Os02g03020	OTU Module 2	Gene Module 2	-0.81414439463226	-4.43381613576776	0.00126659529281693	0.0394685158215471
EU580497.1.1459	LOC_Os02g03840	OTU Module 2	Gene Module 2	-0.890239687631924	-6.18053180608653	0.000104070604931812	0.0284192663364656
EU580497.1.1459	LOC_Os02g03870	OTU Module 2	Gene Module 1	0.785210204658497	4.00990822161702	0.0024784202480971	0.0443352134524774
EU580497.1.1459	LOC_Os02g05744	OTU Module 2	Gene Module 1	0.795763052409986	4.15520159863173	0.0019636802469474	0.0422618367959254
EU580497.1.1459	LOC_Os02g06470	OTU Module 2	Gene Module 1	0.78061649782197	3.94957664896524	0.00273215757725401	0.0451694322709555
EU580497.1.1459	LOC_Os02g06480	OTU Module 2	Gene Module 1	0.806033783413387	4.30652787383053	0.00154549184566685	0.0406230617399824
EU580497.1.1459	LOC_Os02g06490	OTU Module 2	Gene Module 2	-0.889964353188531	-6.17133475689619	0.000105332031873088	0.0284192663364656
EU580497.1.1459	LOC_Os02g07260	OTU Module 2	Gene Module 2	-0.764603304916481	-3.75156474672628	0.00377409815739173	0.0479821572770588
EU580497.1.1459	LOC_Os02g07960	OTU Module 2	Gene Module 2	-0.75913100259551	-3.68788342499849	0.0041914630769616	0.0492292405261196
EU580497.1.1459	LOC_Os02g08310	OTU Module 2	Gene Module 1	0.790157864328396	4.07682296502998	0.00222567890465546	0.0431494273791304
EU580497.1.1459	LOC_Os02g09170	OTU Module 2	Gene Module 2	-0.837640828935771	-4.84941229797253	0.000671965297275118	0.0351404677483476
EU580497.1.1459	LOC_Os02g10510	OTU Module 2	Gene Module 2	-0.799108312220786	-4.20335440867903	0.00181899047577526	0.041753659800911
EU580497.1.1459	LOC_Os02g10520	OTU Module 2	Gene Module 1	0.847619933004192	5.05162101934489	0.000498061626445767	0.0340667393382863
EU580497.1.1459	LOC_Os02g11020	OTU Module 2	Gene Module 1	0.777848420995558	3.91401879721677	0.00289432878133557	0.045469254260952
EU580497.1.1459	LOC_Os02g12350	OTU Module 2	Gene Module 2	-0.836619178333916	-4.82967292572328	0.000692118008307586	0.0352902176564872
EU580497.1.1459	LOC_Os02g12380	OTU Module 2	Gene Module 2	-0.858622753307088	-5.29684187746949	0.000349117845432572	0.0315622884432438
EU580497.1.1459	LOC_Os02g12690	OTU Module 2	Gene Module 1	0.841842593901487	4.93241798549811	0.000593810169795786	0.0348515572872429
EU580497.1.1459	LOC_Os02g13220	OTU Module 2	Gene Module 1	0.835110054375004	4.80082159946882	0.00072273842451497	0.0356745252168846
EU580497.1.1459	LOC_Os02g13260	OTU Module 2	Gene Module 1	0.760963008553371	3.70899179036049	0.00404803389565251	0.0488275063474803
EU580497.1.1459	LOC_Os02g13410	OTU Module 2	Gene Module 2	-0.888300017812892	-6.11642451434204	0.000113214354508976	0.0284192663364656
EU580497.1.1459	LOC_Os02g14110	OTU Module 2	Gene Module 2	-0.771240130051843	-3.83143072042379	0.00331111035247489	0.0466238102050428
EU580497.1.1459	LOC_Os02g14480	OTU Module 2	Gene Module 1	0.811208616145756	4.38689492317607	0.00136264881636002	0.0399297695671893
EU580497.1.1459	LOC_Os02g14900	OTU Module 2	Gene Module 2	-0.78557538456403	-4.01477722333172	0.00245905066825799	0.0442245236373017
EU580497.1.1459	LOC_Os02g18440	OTU Module 2	Gene Module 1	0.879276335293315	5.83759359935833	0.000164348547837804	0.0287212011239614
EU580497.1.1459	LOC_Os02g18510	OTU Module 2	Gene Module 1	0.774557357710943	3.87249200817973	0.00309656406688415	0.0461899369887691
EU580497.1.1459	LOC_Os02g19770	OTU Module 2	Gene Module 2	-0.800973537459227	-4.23066940999879	0.00174194637478423	0.0414260020397493
EU580497.1.1459	LOC_Os02g22650	OTU Module 2	Gene Module 1	0.772624341280155	3.84846948103093	0.00322025460713073	0.046321521165443
EU580497.1.1459	LOC_Os02g25780	OTU Module 2	Gene Module 2	-0.79604139493543	-4.15916801436502	0.00195131609655179	0.0422257273224758
EU580497.1.1459	LOC_Os02g26404	OTU Module 2	Gene Module 2	-0.787693716571089	-4.04323887631285	0.00234896043356532	0.0435500224628403
EU580497.1.1459	LOC_Os02g29464	OTU Module 2	Gene Module 2	-0.800440752582983	-4.22283240560807	0.00176369304915462	0.041561470156686
EU580497.1.1459	LOC_Os02g32770	OTU Module 2	Gene Module 1	0.811878883149368	4.39752067189836	0.00134024159884945	0.0397595510703374
EU580497.1.1459	LOC_Os02g34380	OTU Module 2	Gene Module 2	-0.786196461959123	-4.02308333600238	0.00242637358274449	0.0440684412260579
EU580497.1.1459	LOC_Os02g35140	OTU Module 2	Gene Module 1	0.824016677988029	4.59923757291372	0.000981264738541955	0.0382981462133812
EU580497.1.1459	LOC_Os02g36350	OTU Module 2	Gene Module 2	-0.799907316758258	-4.21501373378508	0.00178567415426831	0.0416191300431097
EU580497.1.1459	LOC_Os02g37910	OTU Module 2	Gene Module 2	-0.792283035693228	-4.10620924450741	0.00212338297936348	0.0428461316963652
EU580497.1.1459	LOC_Os02g38050	OTU Module 2	Gene Module 2	-0.776899211318592	-3.90195925853567	0.0029515932864118	0.0456463361724117
EU580497.1.1459	LOC_Os02g38350	OTU Module 2	Gene Module 2	-0.797227021146679	-4.17614433090748	0.00189931603109445	0.042009908257878
EU580497.1.1459	LOC_Os02g38920	OTU Module 2	Gene Module 2	-0.840462849829703	-4.90483134744955	0.000618652379514893	0.0350430226029896
EU580497.1.1459	LOC_Os02g40810	OTU Module 2	Gene Module 2	-0.784674488728074	-4.00278516684143	0.0025070457072481	0.0444053406089984
EU580497.1.1459	LOC_Os02g42530	OTU Module 2	Gene Module 2	-0.851550485990384	-5.13633370491722	0.0004401012930278	0.0335044747572
EU580497.1.1459	LOC_Os02g42585	OTU Module 2	Gene Module 2	-0.866398374402629	-5.48667939648632	0.000266728851049814	0.0303644487528541
EU580497.1.1459	LOC_Os02g42990	OTU Module 2	Gene Module 2	-0.759198293971756	-3.68865507316216	0.00418612767790724	0.0492192438972307
EU580497.1.1459	LOC_Os02g43180	OTU Module 2	Gene Module 1	0.84098648255818	4.91526223856938	0.00060913146612897	0.03501293534779
EU580497.1.1459	LOC_Os02g43700	OTU Module 2	Gene Module 1	0.874013317264206	5.68812842358719	0.000201572359753526	0.0291044469312516
EU580497.1.1459	LOC_Os02g44000	OTU Module 2	Gene Module 1	0.780686753923106	3.95048680107607	0.00272813376077144	0.0451694322709555
EU580497.1.1459	LOC_Os02g44870	OTU Module 2	Gene Module 2	-0.832722065154174	-4.7558969867885	0.000773320394148217	0.0362079229450707
EU580497.1.1459	LOC_Os02g45320	OTU Module 2	Gene Module 1	0.85238362521552	5.15468776240725	0.000428519117056909	0.0333780745487245
EU580497.1.1459	LOC_Os02g46740	OTU Module 2	Gene Module 2	-0.890545865070167	-6.19079746523005	0.000102681803637829	0.0284192663364656
EU580497.1.1459	LOC_Os02g46780	OTU Module 2	Gene Module 1	0.814996343292598	4.44761951031992	0.00123972148625327	0.039348344244045
EU580497.1.1459	LOC_Os02g47110	OTU Module 2	Gene Module 2	-0.852242764060865	-5.15157456166542	0.000430460523432869	0.0333780745487245
EU580497.1.1459	LOC_Os02g48200	OTU Module 2	Gene Module 1	0.863819546588283	5.42205237202706	0.000292158281857051	0.0309060459549964
EU580497.1.1459	LOC_Os02g48980	OTU Module 2	Gene Module 1	0.883589384810188	5.96706928332179	0.000138049657081467	0.0287212011239614
EU580497.1.1459	LOC_Os02g50330	OTU Module 2	Gene Module 2	-0.784300991944426	-3.99783284660924	0.00252715191190395	0.0445257995367616
EU580497.1.1459	LOC_Os02g50490	OTU Module 2	Gene Module 1	0.817896044431073	4.49525047697748	0.00115152775996235	0.0390143321099591
EU580497.1.1459	LOC_Os02g51000	OTU Module 2	Gene Module 2	-0.805175497510935	-4.29347607675955	0.00157755231333926	0.0407161878582911
EU580497.1.1459	LOC_Os02g52280	OTU Module 2	Gene Module 2	-0.907684911578412	-6.83983222287774	4.51434609070472e-05	0.0241598645550974
EU580497.1.1459	LOC_Os02g53100	OTU Module 2	Gene Module 1	0.807983523226774	4.33646676241485	0.00147452007782319	0.0405158635356118
EU580497.1.1459	LOC_Os02g53160	OTU Module 2	Gene Module 2	-0.812890571154878	-4.41365572784839	0.00130695831597442	0.0397189598021447
EU580497.1.1459	LOC_Os02g53180	OTU Module 2	Gene Module 2	-0.832525928893662	-4.75224601789863	0.000777593315992639	0.0362079229450707
EU580497.1.1459	LOC_Os02g54010	OTU Module 2	Gene Module 2	-0.810284011054541	-4.37232005019559	0.00139402993995468	0.0402496822118959
EU580497.1.1459	LOC_Os02g54180	OTU Module 2	Gene Module 2	-0.928511846899162	-7.90786515548876	1.30304749689982e-05	0.0188328150457195
EU580497.1.1459	LOC_Os02g54640	OTU Module 2	Gene Module 1	0.875026880365256	5.71622532834212	0.000193937164364177	0.0289507530962836
EU580497.1.1459	LOC_Os02g55880	OTU Module 2	Gene Module 2	-0.811506373817264	-4.3916090093628	0.00135265942910537	0.039902207566511
EU580497.1.1459	LOC_Os02g56810	OTU Module 2	Gene Module 2	-0.7909967133819	-4.08837502662059	0.00218486066744125	0.0430723514850339
EU580497.1.1459	LOC_Os02g56840	OTU Module 2	Gene Module 2	-0.788265986782037	-4.05099227183062	0.00231987591724215	0.0433656545475756
EU580497.1.1459	LOC_Os02g57220	OTU Module 2	Gene Module 2	-0.817778377128056	-4.49329778456053	0.00115500965020469	0.0390143321099591
EU580497.1.1459	LOC_Os02g58330	OTU Module 2	Gene Module 2	-0.785564666573672	-4.01463416281437	0.00245961751214693	0.0442247370528312
EU580497.1.1459	LOC_Os03g01990	OTU Module 2	Gene Module 1	0.88214185487194	5.92287342012405	0.000146478554412061	0.0287212011239614
EU580497.1.1459	LOC_Os03g02070	OTU Module 2	Gene Module 2	-0.784940162520967	-4.00631472686488	0.00249281833087803	0.0443961695756772
EU580497.1.1459	LOC_Os03g02280	OTU Module 2	Gene Module 2	-0.782417873330279	-3.97303499080147	0.00263040528896632	0.0447607392514924
EU580497.1.1459	LOC_Os03g02514	OTU Module 2	Gene Module 1	0.772346631480867	3.84504019586752	0.00323832881128449	0.0463412205472257
EU580497.1.1459	LOC_Os03g02530	OTU Module 2	Gene Module 1	0.763389835297706	3.73727888740908	0.00386379920009354	0.0481604055918802
EU580497.1.1459	LOC_Os03g02610	OTU Module 2	Gene Module 1	0.775128108923831	3.87963661695687	0.00306074355798482	0.0460556756109927
EU580497.1.1459	LOC_Os03g02900	OTU Module 2	Gene Module 1	0.859104063845851	5.30816836987823	0.000343506378652155	0.0315209493104146
EU580497.1.1459	LOC_Os03g02960	OTU Module 2	Gene Module 1	0.873013100235681	5.66070982453517	0.000209335076917544	0.0293076376263622
EU580497.1.1459	LOC_Os03g07840	OTU Module 2	Gene Module 2	-0.760242493983444	-3.70066509844243	0.00410399248608072	0.048951847543796
EU580497.1.1459	LOC_Os03g08840	OTU Module 2	Gene Module 2	-0.875535661362723	-5.73044975554736	0.000190190654957799	0.0288042333205661
EU580497.1.1459	LOC_Os03g08860	OTU Module 2	Gene Module 2	-0.823454082103392	-4.58947629427379	0.000996049240092298	0.0384022844042414
EU580497.1.1459	LOC_Os03g10050	OTU Module 2	Gene Module 2	-0.757362692449028	-3.66770517265193	0.00433352398111312	0.0495775773847437
EU580497.1.1459	LOC_Os03g11590	OTU Module 2	Gene Module 1	0.892427351465568	6.25478424184236	9.4463094550845e-05	0.0283639501286177
EU580497.1.1459	LOC_Os03g11900	OTU Module 2	Gene Module 1	0.784657244415388	4.00255626926309	0.00250797131216249	0.0444053406089984
EU580497.1.1459	LOC_Os03g12470	OTU Module 2	Gene Module 1	0.876663237990121	5.76226663828646	0.000182088922256843	0.0287212011239614
EU580497.1.1459	LOC_Os03g12510	OTU Module 2	Gene Module 2	-0.810299269664697	-4.37255980231532	0.00139350759714423	0.0402490113355677
EU580497.1.1459	LOC_Os03g12660	OTU Module 2	Gene Module 2	-0.86221138165338	-5.38260599125597	0.000308946608206045	0.0309143457859475
EU580497.1.1459	LOC_Os03g12820	OTU Module 2	Gene Module 2	-0.76197382939109	-3.72072843910416	0.00397050558423493	0.0485798075138634
EU580497.1.1459	LOC_Os03g13070	OTU Module 2	Gene Module 1	0.814428353884731	4.43840739435087	0.00125758880607171	0.039414876214238
EU580497.1.1459	LOC_Os03g13140	OTU Module 2	Gene Module 2	-0.810220477617743	-4.3713220543302	0.00139620647628239	0.0402562013934055
